"","species_raw","SiteName","GRTS.Cell.ID","ts","species","Site_key","hr","nh","night_date","x","facet"
"200","MYLU","SW",154037,2025-07-14 03:13:00,"MYLU","154037",3.21666666666667,27.2166666666667,2025-07-13,2001-07-13,"MYLU"
"201","NOID","SW",154037,2025-07-12 00:56:00,"NOID","154037",0.933333333333333,24.9333333333333,2025-07-11,2001-07-11,"Unidentified"
"202","MYLU","SW",154037,2025-07-15 03:06:00,"MYLU","154037",3.1,27.1,2025-07-14,2001-07-14,"MYLU"
"203","MYLU","SW",154037,2025-07-14 00:15:00,"MYLU","154037",0.25,24.25,2025-07-13,2001-07-13,"MYLU"
"204","MYLU","SW",154037,2025-07-18 02:45:00,"MYLU","154037",2.75,26.75,2025-07-17,2001-07-17,"MYLU"
"205","MYLU","SW",154037,2025-07-14 03:08:00,"MYLU","154037",3.13333333333333,27.1333333333333,2025-07-13,2001-07-13,"MYLU"
"206","MYLU","SW",154037,2025-07-14 03:14:00,"MYLU","154037",3.23333333333333,27.2333333333333,2025-07-13,2001-07-13,"MYLU"
"207","MYLU","SW",154037,2025-07-18 00:04:00,"MYLU","154037",0.0666666666666667,24.0666666666667,2025-07-17,2001-07-17,"MYLU"
"208","MYLU","SW",154037,2025-07-14 03:44:00,"MYLU","154037",3.73333333333333,27.7333333333333,2025-07-13,2001-07-13,"MYLU"
"209","MYLU","SW",154037,2025-07-14 02:08:00,"MYLU","154037",2.13333333333333,26.1333333333333,2025-07-13,2001-07-13,"MYLU"
"210","MYLU","SW",154037,2025-07-18 01:26:00,"MYLU","154037",1.43333333333333,25.4333333333333,2025-07-17,2001-07-17,"MYLU"
"211","MYLU","SW",154037,2025-07-16 00:55:00,"MYLU","154037",0.916666666666667,24.9166666666667,2025-07-15,2001-07-15,"MYLU"
"212","MYLU","SW",154037,2025-07-18 00:22:00,"MYLU","154037",0.366666666666667,24.3666666666667,2025-07-17,2001-07-17,"MYLU"
"213","NOID","SW",154037,2025-07-14 00:16:00,"NOID","154037",0.266666666666667,24.2666666666667,2025-07-13,2001-07-13,"Unidentified"
"214","NOID","SW",154037,2025-07-15 03:16:00,"NOID","154037",3.26666666666667,27.2666666666667,2025-07-14,2001-07-14,"Unidentified"
"215","MYLU","SW",154037,2025-07-14 00:59:00,"MYLU","154037",0.983333333333333,24.9833333333333,2025-07-13,2001-07-13,"MYLU"
"216","NOID","SW",154037,2025-07-14 02:49:00,"NOID","154037",2.81666666666667,26.8166666666667,2025-07-13,2001-07-13,"Unidentified"
"217","MYLU","SW",154037,2025-07-13 03:03:00,"MYLU","154037",3.05,27.05,2025-07-12,2001-07-12,"MYLU"
"218","MYLU","SW",154037,2025-07-18 02:47:00,"MYLU","154037",2.78333333333333,26.7833333333333,2025-07-17,2001-07-17,"MYLU"
"219","MYLU","SW",154037,2025-07-14 03:12:00,"MYLU","154037",3.2,27.2,2025-07-13,2001-07-13,"MYLU"
"220","MYLU","SW",154037,2025-07-14 00:12:00,"MYLU","154037",0.2,24.2,2025-07-13,2001-07-13,"MYLU"
"221","MYLU","SW",154037,2025-07-15 03:13:00,"MYLU","154037",3.21666666666667,27.2166666666667,2025-07-14,2001-07-14,"MYLU"
"222","MYLU","SW",154037,2025-07-11 03:14:00,"MYLU","154037",3.23333333333333,27.2333333333333,2025-07-10,2001-07-10,"MYLU"
"223","NOID","SW",154037,2025-07-14 00:15:00,"NOID","154037",0.25,24.25,2025-07-13,2001-07-13,"Unidentified"
"224","MYLU","SW",154037,2025-07-14 03:38:00,"MYLU","154037",3.63333333333333,27.6333333333333,2025-07-13,2001-07-13,"MYLU"
"225","MYLU","SW",154037,2025-07-11 03:23:00,"MYLU","154037",3.38333333333333,27.3833333333333,2025-07-10,2001-07-10,"MYLU"
"226","NOID","SW",154037,2025-07-18 02:19:00,"NOID","154037",2.31666666666667,26.3166666666667,2025-07-17,2001-07-17,"Unidentified"
"227","MYLU","SW",154037,2025-07-11 03:16:00,"MYLU","154037",3.26666666666667,27.2666666666667,2025-07-10,2001-07-10,"MYLU"
"228","MYLU","SW",154037,2025-07-15 00:20:00,"MYLU","154037",0.333333333333333,24.3333333333333,2025-07-14,2001-07-14,"MYLU"
"229","MYLU","SW",154037,2025-07-13 03:10:00,"MYLU","154037",3.16666666666667,27.1666666666667,2025-07-12,2001-07-12,"MYLU"
"230","MYLU","SW",154037,2025-07-13 03:47:00,"MYLU","154037",3.78333333333333,27.7833333333333,2025-07-12,2001-07-12,"MYLU"
"231","MYLU","SW",154037,2025-07-14 01:04:00,"MYLU","154037",1.06666666666667,25.0666666666667,2025-07-13,2001-07-13,"MYLU"
"232","MYLU","SW",154037,2025-07-14 03:14:00,"MYLU","154037",3.23333333333333,27.2333333333333,2025-07-13,2001-07-13,"MYLU"
"233","MYLU","SW",154037,2025-07-14 03:46:00,"MYLU","154037",3.76666666666667,27.7666666666667,2025-07-13,2001-07-13,"MYLU"
"234","MYLU","SW",154037,2025-07-18 02:23:00,"MYLU","154037",2.38333333333333,26.3833333333333,2025-07-17,2001-07-17,"MYLU"
"235","MYLU","SW",154037,2025-07-15 01:04:00,"MYLU","154037",1.06666666666667,25.0666666666667,2025-07-14,2001-07-14,"MYLU"
"236","NOID","SW",154037,2025-07-15 03:11:00,"NOID","154037",3.18333333333333,27.1833333333333,2025-07-14,2001-07-14,"Unidentified"
"237","MYLU","SW",154037,2025-07-09 01:46:00,"MYLU","154037",1.76666666666667,25.7666666666667,2025-07-08,2001-07-08,"MYLU"
"238","MYLU","SW",154037,2025-07-17 02:32:00,"MYLU","154037",2.53333333333333,26.5333333333333,2025-07-16,2001-07-16,"MYLU"
"239","NOID","SW",154037,2025-07-12 00:10:00,"NOID","154037",0.166666666666667,24.1666666666667,2025-07-11,2001-07-11,"Unidentified"
"240","MYLU","SW",154037,2025-07-17 02:33:00,"MYLU","154037",2.55,26.55,2025-07-16,2001-07-16,"MYLU"
"241","MYLU","SW",154037,2025-07-15 03:06:00,"MYLU","154037",3.1,27.1,2025-07-14,2001-07-14,"MYLU"
"242","MYLU","SW",154037,2025-07-10 01:46:00,"MYLU","154037",1.76666666666667,25.7666666666667,2025-07-09,2001-07-09,"MYLU"
"243","MYLU","SW",154037,2025-07-14 02:11:00,"MYLU","154037",2.18333333333333,26.1833333333333,2025-07-13,2001-07-13,"MYLU"
"244","MYLU","SW",154037,2025-07-15 01:05:00,"MYLU","154037",1.08333333333333,25.0833333333333,2025-07-14,2001-07-14,"MYLU"
"245","NOID","SW",154037,2025-07-15 03:06:00,"NOID","154037",3.1,27.1,2025-07-14,2001-07-14,"Unidentified"
"246","MYLU","SW",154037,2025-07-14 03:39:00,"MYLU","154037",3.65,27.65,2025-07-13,2001-07-13,"MYLU"
"247","MYLU","SW",154037,2025-07-17 02:33:00,"MYLU","154037",2.55,26.55,2025-07-16,2001-07-16,"MYLU"
"248","MYLU","SW",154037,2025-07-14 02:14:00,"MYLU","154037",2.23333333333333,26.2333333333333,2025-07-13,2001-07-13,"MYLU"
"249","MYLU","SW",154037,2025-07-12 01:07:00,"MYLU","154037",1.11666666666667,25.1166666666667,2025-07-11,2001-07-11,"MYLU"
"250","MYLU","SW",154037,2025-07-16 02:24:00,"MYLU","154037",2.4,26.4,2025-07-15,2001-07-15,"MYLU"
"251","MYLU","SW",154037,2025-07-17 03:37:00,"MYLU","154037",3.61666666666667,27.6166666666667,2025-07-16,2001-07-16,"MYLU"
"252","NOID","SW",154037,2025-07-14 03:43:00,"NOID","154037",3.71666666666667,27.7166666666667,2025-07-13,2001-07-13,"Unidentified"
"253","MYLU","SW",154037,2025-07-11 03:23:00,"MYLU","154037",3.38333333333333,27.3833333333333,2025-07-10,2001-07-10,"MYLU"
"254","MYLU","SW",154037,2025-07-16 01:37:00,"MYLU","154037",1.61666666666667,25.6166666666667,2025-07-15,2001-07-15,"MYLU"
"255","NOID","SW",154037,2025-07-15 02:51:00,"NOID","154037",2.85,26.85,2025-07-14,2001-07-14,"Unidentified"
"256","NOID","SW",154037,2025-07-15 02:34:00,"NOID","154037",2.56666666666667,26.5666666666667,2025-07-14,2001-07-14,"Unidentified"
"257","MYLU","SW",154037,2025-07-17 03:41:00,"MYLU","154037",3.68333333333333,27.6833333333333,2025-07-16,2001-07-16,"MYLU"
"258","NOID","SW",154037,2025-07-12 03:21:00,"NOID","154037",3.35,27.35,2025-07-11,2001-07-11,"Unidentified"
"259","MYLU","SW",154037,2025-07-11 03:10:00,"MYLU","154037",3.16666666666667,27.1666666666667,2025-07-10,2001-07-10,"MYLU"
"260","MYLU","SW",154037,2025-07-12 01:04:00,"MYLU","154037",1.06666666666667,25.0666666666667,2025-07-11,2001-07-11,"MYLU"
"261","MYLU","SW",154037,2025-07-15 02:46:00,"MYLU","154037",2.76666666666667,26.7666666666667,2025-07-14,2001-07-14,"MYLU"
"262","MYLU","SW",154037,2025-07-11 03:19:00,"MYLU","154037",3.31666666666667,27.3166666666667,2025-07-10,2001-07-10,"MYLU"
"263","MYLU","SW",154037,2025-07-09 00:47:00,"MYLU","154037",0.783333333333333,24.7833333333333,2025-07-08,2001-07-08,"MYLU"
"264","MYLU","SW",154037,2025-07-14 03:38:00,"MYLU","154037",3.63333333333333,27.6333333333333,2025-07-13,2001-07-13,"MYLU"
"265","MYLU","SW",154037,2025-07-16 03:00:00,"MYLU","154037",3,27,2025-07-15,2001-07-15,"MYLU"
"266","MYLU","SW",154037,2025-07-11 03:18:00,"MYLU","154037",3.3,27.3,2025-07-10,2001-07-10,"MYLU"
"267","MYLU","SW",154037,2025-07-14 02:57:00,"MYLU","154037",2.95,26.95,2025-07-13,2001-07-13,"MYLU"
"268","NOID","SW",154037,2025-07-12 00:57:00,"NOID","154037",0.95,24.95,2025-07-11,2001-07-11,"Unidentified"
"269","MYLU","SW",154037,2025-07-12 03:07:00,"MYLU","154037",3.11666666666667,27.1166666666667,2025-07-11,2001-07-11,"MYLU"
"270","MYLU","SW",154037,2025-07-15 02:45:00,"MYLU","154037",2.75,26.75,2025-07-14,2001-07-14,"MYLU"
"271","MYLU","SW",154037,2025-07-16 00:45:00,"MYLU","154037",0.75,24.75,2025-07-15,2001-07-15,"MYLU"
"272","MYLU","SW",154037,2025-07-14 03:44:00,"MYLU","154037",3.73333333333333,27.7333333333333,2025-07-13,2001-07-13,"MYLU"
"273","MYLU","SW",154037,2025-07-12 02:56:00,"MYLU","154037",2.93333333333333,26.9333333333333,2025-07-11,2001-07-11,"MYLU"
"274","MYLU","SW",154037,2025-07-17 03:29:00,"MYLU","154037",3.48333333333333,27.4833333333333,2025-07-16,2001-07-16,"MYLU"
"275","MYLU","SW",154037,2025-07-17 03:36:00,"MYLU","154037",3.6,27.6,2025-07-16,2001-07-16,"MYLU"
"276","MYLU","SW",154037,2025-07-17 03:33:00,"MYLU","154037",3.55,27.55,2025-07-16,2001-07-16,"MYLU"
"277","MYLU","SW",154037,2025-07-11 00:32:00,"MYLU","154037",0.533333333333333,24.5333333333333,2025-07-10,2001-07-10,"MYLU"
"278","MYLU","SW",154037,2025-07-17 03:47:00,"MYLU","154037",3.78333333333333,27.7833333333333,2025-07-16,2001-07-16,"MYLU"
"279","NOID","SW",154037,2025-07-15 02:33:00,"NOID","154037",2.55,26.55,2025-07-14,2001-07-14,"Unidentified"
"280","MYLU","SW",154037,2025-07-11 03:18:00,"MYLU","154037",3.3,27.3,2025-07-10,2001-07-10,"MYLU"
"281","MYLU","SW",154037,2025-07-15 02:47:00,"MYLU","154037",2.78333333333333,26.7833333333333,2025-07-14,2001-07-14,"MYLU"
"282","MYLU","SW",154037,2025-07-14 02:11:00,"MYLU","154037",2.18333333333333,26.1833333333333,2025-07-13,2001-07-13,"MYLU"
"283","MYLU","SW",154037,2025-07-15 03:34:00,"MYLU","154037",3.56666666666667,27.5666666666667,2025-07-14,2001-07-14,"MYLU"
"284","MYLU","SW",154037,2025-07-13 03:51:00,"MYLU","154037",3.85,27.85,2025-07-12,2001-07-12,"MYLU"
"285","MYLU","SW",154037,2025-07-17 02:33:00,"MYLU","154037",2.55,26.55,2025-07-16,2001-07-16,"MYLU"
"286","NOID","SW",154037,2025-07-14 00:16:00,"NOID","154037",0.266666666666667,24.2666666666667,2025-07-13,2001-07-13,"Unidentified"
"287","MYLU","SW",154037,2025-07-12 02:57:00,"MYLU","154037",2.95,26.95,2025-07-11,2001-07-11,"MYLU"
"288","MYLU","SW",154037,2025-07-14 02:51:00,"MYLU","154037",2.85,26.85,2025-07-13,2001-07-13,"MYLU"
"289","MYLU","SW",154037,2025-07-12 02:53:00,"MYLU","154037",2.88333333333333,26.8833333333333,2025-07-11,2001-07-11,"MYLU"
"290","MYLU","SW",154037,2025-07-17 03:12:00,"MYLU","154037",3.2,27.2,2025-07-16,2001-07-16,"MYLU"
"291","MYLU","SW",154037,2025-07-11 03:01:00,"MYLU","154037",3.01666666666667,27.0166666666667,2025-07-10,2001-07-10,"MYLU"
"292","MYLU","SW",154037,2025-07-14 03:23:00,"MYLU","154037",3.38333333333333,27.3833333333333,2025-07-13,2001-07-13,"MYLU"
"293","NOID","SW",154037,2025-07-14 03:15:00,"NOID","154037",3.25,27.25,2025-07-13,2001-07-13,"Unidentified"
"294","NOID","SW",154037,2025-07-14 03:39:00,"NOID","154037",3.65,27.65,2025-07-13,2001-07-13,"Unidentified"
"295","NOID","SW",154037,2025-07-11 03:39:00,"NOID","154037",3.65,27.65,2025-07-10,2001-07-10,"Unidentified"
"296","MYLU","SW",154037,2025-07-13 02:06:00,"MYLU","154037",2.1,26.1,2025-07-12,2001-07-12,"MYLU"
"297","MYLU","SW",154037,2025-07-15 02:54:00,"MYLU","154037",2.9,26.9,2025-07-14,2001-07-14,"MYLU"
"298","MYLU","SW",154037,2025-07-15 02:49:00,"MYLU","154037",2.81666666666667,26.8166666666667,2025-07-14,2001-07-14,"MYLU"
"299","MYLU","SW",154037,2025-07-15 02:55:00,"MYLU","154037",2.91666666666667,26.9166666666667,2025-07-14,2001-07-14,"MYLU"
"300","MYLU","SW",154037,2025-07-17 02:28:00,"MYLU","154037",2.46666666666667,26.4666666666667,2025-07-16,2001-07-16,"MYLU"
"301","MYLU","SW",154037,2025-07-14 00:41:00,"MYLU","154037",0.683333333333333,24.6833333333333,2025-07-13,2001-07-13,"MYLU"
"302","MYLU","SW",154037,2025-07-17 02:54:00,"MYLU","154037",2.9,26.9,2025-07-16,2001-07-16,"MYLU"
"303","MYLU","SW",154037,2025-07-14 02:12:00,"MYLU","154037",2.2,26.2,2025-07-13,2001-07-13,"MYLU"
"304","MYLU","SW",154037,2025-07-17 02:34:00,"MYLU","154037",2.56666666666667,26.5666666666667,2025-07-16,2001-07-16,"MYLU"
"305","MYLU","SW",154037,2025-07-13 01:18:00,"MYLU","154037",1.3,25.3,2025-07-12,2001-07-12,"MYLU"
"306","MYLU","SW",154037,2025-07-16 02:23:00,"MYLU","154037",2.38333333333333,26.3833333333333,2025-07-15,2001-07-15,"MYLU"
"307","NOID","SW",154037,2025-07-12 02:43:00,"NOID","154037",2.71666666666667,26.7166666666667,2025-07-11,2001-07-11,"Unidentified"
"308","MYLU","SW",154037,2025-07-12 02:56:00,"MYLU","154037",2.93333333333333,26.9333333333333,2025-07-11,2001-07-11,"MYLU"
"309","MYLU","SW",154037,2025-07-12 00:43:00,"MYLU","154037",0.716666666666667,24.7166666666667,2025-07-11,2001-07-11,"MYLU"
"310","MYLU","SW",154037,2025-07-14 01:57:00,"MYLU","154037",1.95,25.95,2025-07-13,2001-07-13,"MYLU"
"311","MYLU","SW",154037,2025-07-18 01:52:00,"MYLU","154037",1.86666666666667,25.8666666666667,2025-07-17,2001-07-17,"MYLU"
"312","NOID","SW",154037,2025-07-12 01:17:00,"NOID","154037",1.28333333333333,25.2833333333333,2025-07-11,2001-07-11,"Unidentified"
"313","MYLU","SW",154037,2025-07-15 01:03:00,"MYLU","154037",1.05,25.05,2025-07-14,2001-07-14,"MYLU"
"314","MYLU","SW",154037,2025-07-18 02:48:00,"MYLU","154037",2.8,26.8,2025-07-17,2001-07-17,"MYLU"
"315","MYLU","SW",154037,2025-07-16 03:13:00,"MYLU","154037",3.21666666666667,27.2166666666667,2025-07-15,2001-07-15,"MYLU"
"316","MYLU","SW",154037,2025-07-15 02:45:00,"MYLU","154037",2.75,26.75,2025-07-14,2001-07-14,"MYLU"
"317","MYLU","SW",154037,2025-07-17 02:35:00,"MYLU","154037",2.58333333333333,26.5833333333333,2025-07-16,2001-07-16,"MYLU"
"318","MYLU","SW",154037,2025-07-12 03:06:00,"MYLU","154037",3.1,27.1,2025-07-11,2001-07-11,"MYLU"
"319","MYLU","SW",154037,2025-07-15 02:38:00,"MYLU","154037",2.63333333333333,26.6333333333333,2025-07-14,2001-07-14,"MYLU"
"320","MYLU","SW",154037,2025-07-15 00:52:00,"MYLU","154037",0.866666666666667,24.8666666666667,2025-07-14,2001-07-14,"MYLU"
"321","MYLU","SW",154037,2025-07-12 01:05:00,"MYLU","154037",1.08333333333333,25.0833333333333,2025-07-11,2001-07-11,"MYLU"
"322","MYLU","SW",154037,2025-07-11 03:11:00,"MYLU","154037",3.18333333333333,27.1833333333333,2025-07-10,2001-07-10,"MYLU"
"323","NOID","SW",154037,2025-07-18 04:12:00,"NOID","154037",4.2,28.2,2025-07-17,2001-07-17,"Unidentified"
"324","MYLU","SW",154037,2025-07-14 03:40:00,"MYLU","154037",3.66666666666667,27.6666666666667,2025-07-13,2001-07-13,"MYLU"
"325","MYLU","SW",154037,2025-07-12 02:54:00,"MYLU","154037",2.9,26.9,2025-07-11,2001-07-11,"MYLU"
"326","NOID","SW",154037,2025-07-14 01:24:00,"NOID","154037",1.4,25.4,2025-07-13,2001-07-13,"Unidentified"
"327","NOID","SW",154037,2025-07-16 01:47:00,"NOID","154037",1.78333333333333,25.7833333333333,2025-07-15,2001-07-15,"Unidentified"
"328","MYLU","SW",154037,2025-07-14 03:16:00,"MYLU","154037",3.26666666666667,27.2666666666667,2025-07-13,2001-07-13,"MYLU"
"329","NOID","SW",154037,2025-07-12 02:55:00,"NOID","154037",2.91666666666667,26.9166666666667,2025-07-11,2001-07-11,"Unidentified"
"330","NOID","SW",154037,2025-07-15 03:47:00,"NOID","154037",3.78333333333333,27.7833333333333,2025-07-14,2001-07-14,"Unidentified"
"331","MYLU","SW",154037,2025-07-17 01:02:00,"MYLU","154037",1.03333333333333,25.0333333333333,2025-07-16,2001-07-16,"MYLU"
"332","MYLU","SW",154037,2025-07-11 00:30:00,"MYLU","154037",0.5,24.5,2025-07-10,2001-07-10,"MYLU"
"333","MYLU","SW",154037,2025-07-14 02:31:00,"MYLU","154037",2.51666666666667,26.5166666666667,2025-07-13,2001-07-13,"MYLU"
"334","MYLU","SW",154037,2025-07-14 03:43:00,"MYLU","154037",3.71666666666667,27.7166666666667,2025-07-13,2001-07-13,"MYLU"
"335","MYLU","SW",154037,2025-07-11 03:24:00,"MYLU","154037",3.4,27.4,2025-07-10,2001-07-10,"MYLU"
"336","MYLU","SW",154037,2025-07-15 02:36:00,"MYLU","154037",2.6,26.6,2025-07-14,2001-07-14,"MYLU"
"337","MYLU","SW",154037,2025-07-18 01:04:00,"MYLU","154037",1.06666666666667,25.0666666666667,2025-07-17,2001-07-17,"MYLU"
"338","MYLU","SW",154037,2025-07-14 00:51:00,"MYLU","154037",0.85,24.85,2025-07-13,2001-07-13,"MYLU"
"339","MYLU","SW",154037,2025-07-11 03:07:00,"MYLU","154037",3.11666666666667,27.1166666666667,2025-07-10,2001-07-10,"MYLU"
"340","MYLU","SW",154037,2025-07-14 03:39:00,"MYLU","154037",3.65,27.65,2025-07-13,2001-07-13,"MYLU"
"341","MYLU","SW",154037,2025-07-14 01:23:00,"MYLU","154037",1.38333333333333,25.3833333333333,2025-07-13,2001-07-13,"MYLU"
"342","NOID","SW",154037,2025-07-12 01:40:00,"NOID","154037",1.66666666666667,25.6666666666667,2025-07-11,2001-07-11,"Unidentified"
"343","MYLU","SW",154037,2025-07-13 02:51:00,"MYLU","154037",2.85,26.85,2025-07-12,2001-07-12,"MYLU"
"344","MYLU","SW",154037,2025-07-15 02:20:00,"MYLU","154037",2.33333333333333,26.3333333333333,2025-07-14,2001-07-14,"MYLU"
"345","MYLU","SW",154037,2025-07-12 02:46:00,"MYLU","154037",2.76666666666667,26.7666666666667,2025-07-11,2001-07-11,"MYLU"
"346","MYLU","SW",154037,2025-07-12 03:04:00,"MYLU","154037",3.06666666666667,27.0666666666667,2025-07-11,2001-07-11,"MYLU"
"347","NOID","SW",154037,2025-07-18,"NOID","154037",0,24,2025-07-17,2001-07-17,"Unidentified"
"348","MYLU","SW",154037,2025-07-15 02:33:00,"MYLU","154037",2.55,26.55,2025-07-14,2001-07-14,"MYLU"
"349","MYLU","SW",154037,2025-07-15 02:34:00,"MYLU","154037",2.56666666666667,26.5666666666667,2025-07-14,2001-07-14,"MYLU"
"350","MYLU","SW",154037,2025-07-11 01:56:00,"MYLU","154037",1.93333333333333,25.9333333333333,2025-07-10,2001-07-10,"MYLU"
"351","MYLU","SW",154037,2025-07-16 01:53:00,"MYLU","154037",1.88333333333333,25.8833333333333,2025-07-15,2001-07-15,"MYLU"
"352","NOID","SW",154037,2025-07-12 01:28:00,"NOID","154037",1.46666666666667,25.4666666666667,2025-07-11,2001-07-11,"Unidentified"
"353","MYLU","SW",154037,2025-07-15 00:20:00,"MYLU","154037",0.333333333333333,24.3333333333333,2025-07-14,2001-07-14,"MYLU"
"354","MYLU","SW",154037,2025-07-15 02:53:00,"MYLU","154037",2.88333333333333,26.8833333333333,2025-07-14,2001-07-14,"MYLU"
"355","MYLU","SW",154037,2025-07-18 02:47:00,"MYLU","154037",2.78333333333333,26.7833333333333,2025-07-17,2001-07-17,"MYLU"
"356","MYLU","SW",154037,2025-07-15 02:17:00,"MYLU","154037",2.28333333333333,26.2833333333333,2025-07-14,2001-07-14,"MYLU"
"357","MYLU","SW",154037,2025-07-12 03:05:00,"MYLU","154037",3.08333333333333,27.0833333333333,2025-07-11,2001-07-11,"MYLU"
"358","NOID","SW",154037,2025-07-15 03:09:00,"NOID","154037",3.15,27.15,2025-07-14,2001-07-14,"Unidentified"
"359","MYLU","SW",154037,2025-07-15 02:35:00,"MYLU","154037",2.58333333333333,26.5833333333333,2025-07-14,2001-07-14,"MYLU"
"360","MYLU","SW",154037,2025-07-11 03:07:00,"MYLU","154037",3.11666666666667,27.1166666666667,2025-07-10,2001-07-10,"MYLU"
"361","MYLU","SW",154037,2025-07-14 02:14:00,"MYLU","154037",2.23333333333333,26.2333333333333,2025-07-13,2001-07-13,"MYLU"
"362","MYLU","SW",154037,2025-07-12 00:57:00,"MYLU","154037",0.95,24.95,2025-07-11,2001-07-11,"MYLU"
"363","MYLU","SW",154037,2025-07-14 03:44:00,"MYLU","154037",3.73333333333333,27.7333333333333,2025-07-13,2001-07-13,"MYLU"
"364","MYLU","SW",154037,2025-07-14 03:38:00,"MYLU","154037",3.63333333333333,27.6333333333333,2025-07-13,2001-07-13,"MYLU"
"365","MYLU","SW",154037,2025-07-15 02:50:00,"MYLU","154037",2.83333333333333,26.8333333333333,2025-07-14,2001-07-14,"MYLU"
"366","MYLU","SW",154037,2025-07-12 01:31:00,"MYLU","154037",1.51666666666667,25.5166666666667,2025-07-11,2001-07-11,"MYLU"
"367","MYLU","SW",154037,2025-07-14 00:57:00,"MYLU","154037",0.95,24.95,2025-07-13,2001-07-13,"MYLU"
"368","NOID","SW",154037,2025-07-14 01:24:00,"NOID","154037",1.4,25.4,2025-07-13,2001-07-13,"Unidentified"
"369","NOID","SW",154037,2025-07-11 01:52:00,"NOID","154037",1.86666666666667,25.8666666666667,2025-07-10,2001-07-10,"Unidentified"
"370","MYLU","SW",154037,2025-07-14 00:11:00,"MYLU","154037",0.183333333333333,24.1833333333333,2025-07-13,2001-07-13,"MYLU"
"371","MYLU","SW",154037,2025-07-12 03:04:00,"MYLU","154037",3.06666666666667,27.0666666666667,2025-07-11,2001-07-11,"MYLU"
"372","MYLU","SW",154037,2025-07-15 02:32:00,"MYLU","154037",2.53333333333333,26.5333333333333,2025-07-14,2001-07-14,"MYLU"
"373","MYLU","SW",154037,2025-07-18,"MYLU","154037",0,24,2025-07-17,2001-07-17,"MYLU"
"374","MYLU","SW",154037,2025-07-17 03:29:00,"MYLU","154037",3.48333333333333,27.4833333333333,2025-07-16,2001-07-16,"MYLU"
"375","MYLU","SW",154037,2025-07-15 01:28:00,"MYLU","154037",1.46666666666667,25.4666666666667,2025-07-14,2001-07-14,"MYLU"
"376","NOID","SW",154037,2025-07-15 00:18:00,"NOID","154037",0.3,24.3,2025-07-14,2001-07-14,"Unidentified"
"377","MYLU","SW",154037,2025-07-15 03:47:00,"MYLU","154037",3.78333333333333,27.7833333333333,2025-07-14,2001-07-14,"MYLU"
"378","NOID","SW",154037,2025-07-15 03:05:00,"NOID","154037",3.08333333333333,27.0833333333333,2025-07-14,2001-07-14,"Unidentified"
"379","MYLU","SW",154037,2025-07-16 03:03:00,"MYLU","154037",3.05,27.05,2025-07-15,2001-07-15,"MYLU"
"380","MYLU","SW",154037,2025-07-12 02:56:00,"MYLU","154037",2.93333333333333,26.9333333333333,2025-07-11,2001-07-11,"MYLU"
"381","MYLU","SW",154037,2025-07-12 03:30:00,"MYLU","154037",3.5,27.5,2025-07-11,2001-07-11,"MYLU"
"382","MYLU","SW",154037,2025-07-13 01:43:00,"MYLU","154037",1.71666666666667,25.7166666666667,2025-07-12,2001-07-12,"MYLU"
"383","MYLU","SW",154037,2025-07-15 01:42:00,"MYLU","154037",1.7,25.7,2025-07-14,2001-07-14,"MYLU"
"384","MYLU","SW",154037,2025-07-12 03:08:00,"MYLU","154037",3.13333333333333,27.1333333333333,2025-07-11,2001-07-11,"MYLU"
"385","MYLU","SW",154037,2025-07-12 03:33:00,"MYLU","154037",3.55,27.55,2025-07-11,2001-07-11,"MYLU"
"386","MYLU","SW",154037,2025-07-16 01:00:00,"MYLU","154037",1,25,2025-07-15,2001-07-15,"MYLU"
"387","MYLU","SW",154037,2025-07-14 03:09:00,"MYLU","154037",3.15,27.15,2025-07-13,2001-07-13,"MYLU"
"388","NOID","SW",154037,2025-07-12 01:51:00,"NOID","154037",1.85,25.85,2025-07-11,2001-07-11,"Unidentified"
"389","MYLU","SW",154037,2025-07-15 02:51:00,"MYLU","154037",2.85,26.85,2025-07-14,2001-07-14,"MYLU"
"390","NOID","SW",154037,2025-07-12 03:56:00,"NOID","154037",3.93333333333333,27.9333333333333,2025-07-11,2001-07-11,"Unidentified"
"391","NOID","SW",154037,2025-07-12 00:55:00,"NOID","154037",0.916666666666667,24.9166666666667,2025-07-11,2001-07-11,"Unidentified"
"392","MYLU","SW",154037,2025-07-14 02:01:00,"MYLU","154037",2.01666666666667,26.0166666666667,2025-07-13,2001-07-13,"MYLU"
"393","MYLU","SW",154037,2025-07-11 03:11:00,"MYLU","154037",3.18333333333333,27.1833333333333,2025-07-10,2001-07-10,"MYLU"
"394","MYLU","SW",154037,2025-07-15 03:09:00,"MYLU","154037",3.15,27.15,2025-07-14,2001-07-14,"MYLU"
"395","MYLU","SW",154037,2025-07-17 03:25:00,"MYLU","154037",3.41666666666667,27.4166666666667,2025-07-16,2001-07-16,"MYLU"
"396","MYLU","SW",154037,2025-07-18 03:19:00,"MYLU","154037",3.31666666666667,27.3166666666667,2025-07-17,2001-07-17,"MYLU"
"397","MYLU","SW",154037,2025-07-15 03:09:00,"MYLU","154037",3.15,27.15,2025-07-14,2001-07-14,"MYLU"
"398","NOID","SW",154037,2025-07-12 03:04:00,"NOID","154037",3.06666666666667,27.0666666666667,2025-07-11,2001-07-11,"Unidentified"
